week_id,week_position,song,performer,spotify_genre_clean
2/24/2018,48,Let Me Go,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt,NA
3/3/2018,50,Let Me Go,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt,NA
9/22/2012,50,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,NA
10/6/2012,28,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,NA
9/29/2012,37,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,NA
11/3/2012,9,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,NA
10/13/2012,25,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,NA
12/1/2012,6,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,NA
10/20/2012,17,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,NA
10/27/2012,12,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,NA
2/2/2013,33,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,NA
2/9/2013,35,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,NA
2/16/2013,38,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,NA
2/23/2013,47,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,NA
12/22/2012,10,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,NA
11/17/2012,10,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,NA
11/24/2012,8,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,NA
12/29/2012,11,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,NA
1/5/2013,15,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,NA
1/12/2013,22,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,NA
1/19/2013,21,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,NA
1/26/2013,24,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,NA
12/8/2012,10,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,NA
12/15/2012,9,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,NA
11/10/2012,9,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,NA
8/27/2016,12,Let Me Love You,DJ Snake Featuring Justin Bieber,NA
9/3/2016,19,Let Me Love You,DJ Snake Featuring Justin Bieber,NA
9/17/2016,13,Let Me Love You,DJ Snake Featuring Justin Bieber,NA
9/10/2016,16,Let Me Love You,DJ Snake Featuring Justin Bieber,NA
10/1/2016,6,Let Me Love You,DJ Snake Featuring Justin Bieber,NA
10/29/2016,4,Let Me Love You,DJ Snake Featuring Justin Bieber,NA
10/15/2016,5,Let Me Love You,DJ Snake Featuring Justin Bieber,NA
10/8/2016,4,Let Me Love You,DJ Snake Featuring Justin Bieber,NA
11/12/2016,4,Let Me Love You,DJ Snake Featuring Justin Bieber,NA
10/22/2016,5,Let Me Love You,DJ Snake Featuring Justin Bieber,NA
12/10/2016,8,Let Me Love You,DJ Snake Featuring Justin Bieber,NA
11/5/2016,4,Let Me Love You,DJ Snake Featuring Justin Bieber,NA
2/11/2017,16,Let Me Love You,DJ Snake Featuring Justin Bieber,NA
2/18/2017,18,Let Me Love You,DJ Snake Featuring Justin Bieber,NA
2/25/2017,20,Let Me Love You,DJ Snake Featuring Justin Bieber,NA
3/4/2017,28,Let Me Love You,DJ Snake Featuring Justin Bieber,NA
3/11/2017,31,Let Me Love You,DJ Snake Featuring Justin Bieber,NA
3/18/2017,36,Let Me Love You,DJ Snake Featuring Justin Bieber,NA
3/25/2017,40,Let Me Love You,DJ Snake Featuring Justin Bieber,NA
4/1/2017,41,Let Me Love You,DJ Snake Featuring Justin Bieber,NA
4/8/2017,47,Let Me Love You,DJ Snake Featuring Justin Bieber,NA
9/24/2016,12,Let Me Love You,DJ Snake Featuring Justin Bieber,NA
12/31/2016,9,Let Me Love You,DJ Snake Featuring Justin Bieber,NA
1/7/2017,7,Let Me Love You,DJ Snake Featuring Justin Bieber,NA
11/26/2016,5,Let Me Love You,DJ Snake Featuring Justin Bieber,NA
12/3/2016,7,Let Me Love You,DJ Snake Featuring Justin Bieber,NA
1/14/2017,8,Let Me Love You,DJ Snake Featuring Justin Bieber,NA
1/21/2017,8,Let Me Love You,DJ Snake Featuring Justin Bieber,NA
1/28/2017,14,Let Me Love You,DJ Snake Featuring Justin Bieber,NA
2/4/2017,16,Let Me Love You,DJ Snake Featuring Justin Bieber,NA
12/17/2016,7,Let Me Love You,DJ Snake Featuring Justin Bieber,NA
12/24/2016,8,Let Me Love You,DJ Snake Featuring Justin Bieber,NA
11/19/2016,4,Let Me Love You,DJ Snake Featuring Justin Bieber,NA
12/9/2017,48,Let You Down,NF,hip hop
1/6/2018,17,Let You Down,NF,hip hop
12/23/2017,22,Let You Down,NF,hip hop
12/16/2017,29,Let You Down,NF,hip hop
12/30/2017,16,Let You Down,NF,hip hop
2/17/2018,12,Let You Down,NF,hip hop
1/13/2018,18,Let You Down,NF,hip hop
4/21/2018,31,Let You Down,NF,hip hop
4/28/2018,37,Let You Down,NF,hip hop
5/5/2018,49,Let You Down,NF,hip hop
3/10/2018,13,Let You Down,NF,hip hop
2/3/2018,14,Let You Down,NF,hip hop
2/10/2018,14,Let You Down,NF,hip hop
3/17/2018,13,Let You Down,NF,hip hop
3/24/2018,13,Let You Down,NF,hip hop
3/31/2018,17,Let You Down,NF,hip hop
4/7/2018,19,Let You Down,NF,hip hop
4/14/2018,24,Let You Down,NF,hip hop
2/24/2018,12,Let You Down,NF,hip hop
3/3/2018,12,Let You Down,NF,hip hop
1/20/2018,15,Let You Down,NF,hip hop
1/27/2018,14,Let You Down,NF,hip hop
5/7/2016,39,Let's Go Crazy,Prince And The Revolution,funk
5/14/2016,25,Let's Go Crazy,Prince And The Revolution,funk
6/30/2012,44,Let's Go,Calvin Harris Featuring Ne-Yo,edm
7/7/2012,35,Let's Go,Calvin Harris Featuring Ne-Yo,edm
7/14/2012,31,Let's Go,Calvin Harris Featuring Ne-Yo,edm
7/21/2012,26,Let's Go,Calvin Harris Featuring Ne-Yo,edm
7/28/2012,22,Let's Go,Calvin Harris Featuring Ne-Yo,edm
8/4/2012,20,Let's Go,Calvin Harris Featuring Ne-Yo,edm
8/11/2012,17,Let's Go,Calvin Harris Featuring Ne-Yo,edm
8/18/2012,17,Let's Go,Calvin Harris Featuring Ne-Yo,edm
8/25/2012,19,Let's Go,Calvin Harris Featuring Ne-Yo,edm
9/1/2012,21,Let's Go,Calvin Harris Featuring Ne-Yo,edm
9/8/2012,21,Let's Go,Calvin Harris Featuring Ne-Yo,edm
9/15/2012,25,Let's Go,Calvin Harris Featuring Ne-Yo,edm
9/22/2012,30,Let's Go,Calvin Harris Featuring Ne-Yo,edm
9/29/2012,39,Let's Go,Calvin Harris Featuring Ne-Yo,edm
6/21/2014,50,Lettin' The Night Roll,Justin Moore,country
6/28/2014,49,Lettin' The Night Roll,Justin Moore,country
8/21/2010,46,Letting Go (Dutty Love),Sean Kingston Featuring Nicki Minaj,hip hop
9/25/2010,37,Letting Go (Dutty Love),Sean Kingston Featuring Nicki Minaj,hip hop
10/9/2010,39,Letting Go (Dutty Love),Sean Kingston Featuring Nicki Minaj,hip hop
10/2/2010,36,Letting Go (Dutty Love),Sean Kingston Featuring Nicki Minaj,hip hop
10/30/2010,43,Letting Go (Dutty Love),Sean Kingston Featuring Nicki Minaj,hip hop
10/16/2010,40,Letting Go (Dutty Love),Sean Kingston Featuring Nicki Minaj,hip hop
12/4/2010,47,Letting Go (Dutty Love),Sean Kingston Featuring Nicki Minaj,hip hop
10/23/2010,42,Letting Go (Dutty Love),Sean Kingston Featuring Nicki Minaj,hip hop
9/18/2010,40,Letting Go (Dutty Love),Sean Kingston Featuring Nicki Minaj,hip hop
11/13/2010,40,Letting Go (Dutty Love),Sean Kingston Featuring Nicki Minaj,hip hop
11/20/2010,41,Letting Go (Dutty Love),Sean Kingston Featuring Nicki Minaj,hip hop
11/27/2010,45,Letting Go (Dutty Love),Sean Kingston Featuring Nicki Minaj,hip hop
11/6/2010,38,Letting Go (Dutty Love),Sean Kingston Featuring Nicki Minaj,hip hop
4/25/2020,23,Level Of Concern,twenty one pilots,rock
5/2/2020,45,Level Of Concern,twenty one pilots,rock
5/9/2020,41,Level Of Concern,twenty one pilots,rock
5/23/2020,47,Level Of Concern,twenty one pilots,rock
10/17/2015,46,Levels,Nick Jonas,NA
10/31/2015,45,Levels,Nick Jonas,NA
10/24/2015,44,Levels,Nick Jonas,NA
11/7/2015,48,Levels,Nick Jonas,NA
10/31/2020,47,Levitating,Dua Lipa Featuring DaBaby,NA
11/21/2020,26,Levitating,Dua Lipa Featuring DaBaby,NA
11/7/2020,42,Levitating,Dua Lipa Featuring DaBaby,NA
12/5/2020,24,Levitating,Dua Lipa Featuring DaBaby,NA
11/28/2020,20,Levitating,Dua Lipa Featuring DaBaby,NA
12/12/2020,26,Levitating,Dua Lipa Featuring DaBaby,NA
1/30/2021,6,Levitating,Dua Lipa Featuring DaBaby,NA
12/19/2020,27,Levitating,Dua Lipa Featuring DaBaby,NA
12/26/2020,27,Levitating,Dua Lipa Featuring DaBaby,NA
4/3/2021,7,Levitating,Dua Lipa Featuring DaBaby,NA
4/10/2021,7,Levitating,Dua Lipa Featuring DaBaby,NA
4/17/2021,7,Levitating,Dua Lipa Featuring DaBaby,NA
4/24/2021,6,Levitating,Dua Lipa Featuring DaBaby,NA
5/1/2021,5,Levitating,Dua Lipa Featuring DaBaby,NA
5/8/2021,5,Levitating,Dua Lipa Featuring DaBaby,NA
5/15/2021,4,Levitating,Dua Lipa Featuring DaBaby,NA
5/22/2021,2,Levitating,Dua Lipa Featuring DaBaby,NA
5/29/2021,3,Levitating,Dua Lipa Featuring DaBaby,NA
11/14/2020,29,Levitating,Dua Lipa Featuring DaBaby,NA
2/20/2021,8,Levitating,Dua Lipa Featuring DaBaby,NA
1/16/2021,7,Levitating,Dua Lipa Featuring DaBaby,NA
1/23/2021,6,Levitating,Dua Lipa Featuring DaBaby,NA
2/27/2021,9,Levitating,Dua Lipa Featuring DaBaby,NA
3/6/2021,10,Levitating,Dua Lipa Featuring DaBaby,NA
3/13/2021,10,Levitating,Dua Lipa Featuring DaBaby,NA
3/20/2021,13,Levitating,Dua Lipa Featuring DaBaby,NA
3/27/2021,7,Levitating,Dua Lipa Featuring DaBaby,NA
2/6/2021,5,Levitating,Dua Lipa Featuring DaBaby,NA
2/13/2021,5,Levitating,Dua Lipa Featuring DaBaby,NA
1/2/2021,27,Levitating,Dua Lipa Featuring DaBaby,NA
1/9/2021,10,Levitating,Dua Lipa Featuring DaBaby,NA
11/24/2018,50,Lie,NF,hip hop
12/1/2018,48,Lie,NF,hip hop
1/30/2010,48,Life After You,Daughtry,rock
2/27/2010,48,Life After You,Daughtry,rock
4/3/2010,38,Life After You,Daughtry,rock
3/13/2010,41,Life After You,Daughtry,rock
3/20/2010,39,Life After You,Daughtry,rock
3/27/2010,36,Life After You,Daughtry,rock
4/10/2010,37,Life After You,Daughtry,rock
4/17/2010,46,Life After You,Daughtry,rock
3/6/2010,46,Life After You,Daughtry,rock
8/11/2018,46,Life Changes,Thomas Rhett,country
9/1/2018,43,Life Changes,Thomas Rhett,country
9/8/2018,36,Life Changes,Thomas Rhett,country
8/4/2018,49,Life Changes,Thomas Rhett,country
8/25/2018,45,Life Changes,Thomas Rhett,country
12/5/2020,1,Life Goes On,BTS,k-pop
12/12/2020,28,Life Goes On,BTS,k-pop
1/25/2020,2,Life Is Good,Future Featuring Drake,NA
2/1/2020,2,Life Is Good,Future Featuring Drake,NA
2/15/2020,2,Life Is Good,Future Featuring Drake,NA
2/8/2020,2,Life Is Good,Future Featuring Drake,NA
2/29/2020,2,Life Is Good,Future Featuring Drake,NA
3/28/2020,4,Life Is Good,Future Featuring Drake,NA
3/14/2020,2,Life Is Good,Future Featuring Drake,NA
3/7/2020,2,Life Is Good,Future Featuring Drake,NA
4/11/2020,5,Life Is Good,Future Featuring Drake,NA
3/21/2020,3,Life Is Good,Future Featuring Drake,NA
5/9/2020,12,Life Is Good,Future Featuring Drake,NA
4/4/2020,6,Life Is Good,Future Featuring Drake,NA
7/11/2020,18,Life Is Good,Future Featuring Drake,NA
7/18/2020,24,Life Is Good,Future Featuring Drake,NA
7/25/2020,39,Life Is Good,Future Featuring Drake,NA
8/1/2020,28,Life Is Good,Future Featuring Drake,NA
8/8/2020,30,Life Is Good,Future Featuring Drake,NA
8/15/2020,29,Life Is Good,Future Featuring Drake,NA
8/22/2020,30,Life Is Good,Future Featuring Drake,NA
8/29/2020,31,Life Is Good,Future Featuring Drake,NA
9/5/2020,35,Life Is Good,Future Featuring Drake,NA
9/12/2020,39,Life Is Good,Future Featuring Drake,NA
9/19/2020,33,Life Is Good,Future Featuring Drake,NA
9/26/2020,33,Life Is Good,Future Featuring Drake,NA
10/3/2020,36,Life Is Good,Future Featuring Drake,NA
10/10/2020,41,Life Is Good,Future Featuring Drake,NA
2/22/2020,2,Life Is Good,Future Featuring Drake,NA
5/30/2020,6,Life Is Good,Future Featuring Drake,NA
4/25/2020,8,Life Is Good,Future Featuring Drake,NA
5/2/2020,10,Life Is Good,Future Featuring Drake,NA
6/6/2020,10,Life Is Good,Future Featuring Drake,NA
6/13/2020,13,Life Is Good,Future Featuring Drake,NA
6/20/2020,15,Life Is Good,Future Featuring Drake,NA
6/27/2020,17,Life Is Good,Future Featuring Drake,NA
7/4/2020,21,Life Is Good,Future Featuring Drake,NA
5/16/2020,13,Life Is Good,Future Featuring Drake,NA
5/23/2020,13,Life Is Good,Future Featuring Drake,NA
4/18/2020,5,Life Is Good,Future Featuring Drake,NA
7/12/2014,24,Life Of The Party,Shawn Mendes,pop
7/25/2020,9,Life's A Mess,Juice WRLD X Halsey,NA
8/1/2020,42,Life's A Mess,Juice WRLD X Halsey,NA
9/6/2014,38,Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,NA
9/20/2014,31,Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,NA
9/13/2014,38,Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,NA
9/27/2014,30,Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,NA
11/15/2014,16,Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,NA
10/4/2014,30,Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,NA
10/11/2014,29,Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,NA
1/17/2015,50,Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,NA
8/30/2014,44,Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,NA
12/6/2014,27,Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,NA
10/25/2014,23,Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,NA
11/1/2014,19,Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,NA
11/8/2014,17,Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,NA
12/13/2014,30,Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,NA
12/20/2014,33,Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,NA
12/27/2014,33,Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,NA
1/3/2015,44,Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,NA
1/10/2015,42,Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,NA
11/22/2014,17,Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,NA
11/29/2014,22,Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,NA
10/18/2014,26,Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,NA
6/11/2011,33,Light Up The World,Glee Cast,pop
7/2/2011,16,Lighters,Bad Meets Evil Featuring Bruno Mars,hip hop
7/9/2011,36,Lighters,Bad Meets Evil Featuring Bruno Mars,hip hop
7/23/2011,33,Lighters,Bad Meets Evil Featuring Bruno Mars,hip hop
8/6/2011,10,Lighters,Bad Meets Evil Featuring Bruno Mars,hip hop
9/3/2011,6,Lighters,Bad Meets Evil Featuring Bruno Mars,hip hop
8/20/2011,5,Lighters,Bad Meets Evil Featuring Bruno Mars,hip hop
8/13/2011,7,Lighters,Bad Meets Evil Featuring Bruno Mars,hip hop
9/17/2011,7,Lighters,Bad Meets Evil Featuring Bruno Mars,hip hop
8/27/2011,5,Lighters,Bad Meets Evil Featuring Bruno Mars,hip hop
10/15/2011,11,Lighters,Bad Meets Evil Featuring Bruno Mars,hip hop
9/10/2011,4,Lighters,Bad Meets Evil Featuring Bruno Mars,hip hop
7/30/2011,17,Lighters,Bad Meets Evil Featuring Bruno Mars,hip hop
11/5/2011,22,Lighters,Bad Meets Evil Featuring Bruno Mars,hip hop
10/1/2011,6,Lighters,Bad Meets Evil Featuring Bruno Mars,hip hop
10/8/2011,6,Lighters,Bad Meets Evil Featuring Bruno Mars,hip hop
11/12/2011,26,Lighters,Bad Meets Evil Featuring Bruno Mars,hip hop
11/19/2011,32,Lighters,Bad Meets Evil Featuring Bruno Mars,hip hop
11/26/2011,47,Lighters,Bad Meets Evil Featuring Bruno Mars,hip hop
10/22/2011,12,Lighters,Bad Meets Evil Featuring Bruno Mars,hip hop
10/29/2011,16,Lighters,Bad Meets Evil Featuring Bruno Mars,hip hop
9/24/2011,5,Lighters,Bad Meets Evil Featuring Bruno Mars,hip hop
4/23/2016,43,Lights Come On,Jason Aldean,country
7/9/2016,49,Lights Come On,Jason Aldean,country
7/16/2016,46,Lights Come On,Jason Aldean,country
7/23/2016,47,Lights Come On,Jason Aldean,country
2/10/2018,38,Lights Down Low,MAX Featuring gnash,indie
4/14/2018,33,Lights Down Low,MAX Featuring gnash,indie
4/21/2018,45,Lights Down Low,MAX Featuring gnash,indie
4/28/2018,45,Lights Down Low,MAX Featuring gnash,indie
3/3/2018,20,Lights Down Low,MAX Featuring gnash,indie
1/20/2018,47,Lights Down Low,MAX Featuring gnash,indie
1/27/2018,41,Lights Down Low,MAX Featuring gnash,indie
2/3/2018,38,Lights Down Low,MAX Featuring gnash,indie
3/10/2018,23,Lights Down Low,MAX Featuring gnash,indie
3/17/2018,24,Lights Down Low,MAX Featuring gnash,indie
3/24/2018,23,Lights Down Low,MAX Featuring gnash,indie
3/31/2018,26,Lights Down Low,MAX Featuring gnash,indie
4/7/2018,27,Lights Down Low,MAX Featuring gnash,indie
2/17/2018,30,Lights Down Low,MAX Featuring gnash,indie
2/24/2018,27,Lights Down Low,MAX Featuring gnash,indie
1/13/2018,50,Lights Down Low,MAX Featuring gnash,indie
10/26/2019,17,Lights Up,Harry Styles,pop
5/5/2012,49,Lights,Ellie Goulding,edm
5/12/2012,40,Lights,Ellie Goulding,edm
5/19/2012,35,Lights,Ellie Goulding,edm
5/26/2012,26,Lights,Ellie Goulding,edm
6/2/2012,22,Lights,Ellie Goulding,edm
6/9/2012,17,Lights,Ellie Goulding,edm
6/16/2012,14,Lights,Ellie Goulding,edm
6/23/2012,13,Lights,Ellie Goulding,edm
6/30/2012,12,Lights,Ellie Goulding,edm
7/7/2012,6,Lights,Ellie Goulding,edm
7/14/2012,6,Lights,Ellie Goulding,edm
7/21/2012,5,Lights,Ellie Goulding,edm
7/28/2012,5,Lights,Ellie Goulding,edm
8/4/2012,4,Lights,Ellie Goulding,edm
8/11/2012,5,Lights,Ellie Goulding,edm
8/18/2012,2,Lights,Ellie Goulding,edm
8/25/2012,2,Lights,Ellie Goulding,edm
9/1/2012,3,Lights,Ellie Goulding,edm
9/8/2012,3,Lights,Ellie Goulding,edm
9/15/2012,4,Lights,Ellie Goulding,edm
9/22/2012,5,Lights,Ellie Goulding,edm
9/29/2012,7,Lights,Ellie Goulding,edm
10/6/2012,10,Lights,Ellie Goulding,edm
10/13/2012,12,Lights,Ellie Goulding,edm
10/20/2012,15,Lights,Ellie Goulding,edm
10/27/2012,15,Lights,Ellie Goulding,edm
11/3/2012,14,Lights,Ellie Goulding,edm
11/10/2012,17,Lights,Ellie Goulding,edm
11/17/2012,19,Lights,Ellie Goulding,edm
11/24/2012,21,Lights,Ellie Goulding,edm
12/1/2012,27,Lights,Ellie Goulding,edm
12/8/2012,33,Lights,Ellie Goulding,edm
12/15/2012,38,Lights,Ellie Goulding,edm
12/22/2012,38,Lights,Ellie Goulding,edm
12/29/2012,43,Lights,Ellie Goulding,edm
1/5/2013,45,Lights,Ellie Goulding,edm
1/12/2013,50,Lights,Ellie Goulding,edm
1/19/2013,45,Lights,Ellie Goulding,edm
1/26/2013,49,Lights,Ellie Goulding,edm
2/2/2013,50,Lights,Ellie Goulding,edm
9/18/2010,21,Like A G6,Far*East Movement Featuring Cataracs & Dev,edm
9/11/2010,41,Like A G6,Far*East Movement Featuring Cataracs & Dev,edm
10/2/2010,10,Like A G6,Far*East Movement Featuring Cataracs & Dev,edm
10/16/2010,2,Like A G6,Far*East Movement Featuring Cataracs & Dev,edm
10/9/2010,6,Like A G6,Far*East Movement Featuring Cataracs & Dev,edm
11/13/2010,2,Like A G6,Far*East Movement Featuring Cataracs & Dev,edm
10/23/2010,2,Like A G6,Far*East Movement Featuring Cataracs & Dev,edm
10/30/2010,1,Like A G6,Far*East Movement Featuring Cataracs & Dev,edm
12/11/2010,7,Like A G6,Far*East Movement Featuring Cataracs & Dev,edm
11/6/2010,1,Like A G6,Far*East Movement Featuring Cataracs & Dev,edm
2/12/2011,36,Like A G6,Far*East Movement Featuring Cataracs & Dev,edm
2/19/2011,43,Like A G6,Far*East Movement Featuring Cataracs & Dev,edm
9/25/2010,16,Like A G6,Far*East Movement Featuring Cataracs & Dev,edm
1/1/2011,14,Like A G6,Far*East Movement Featuring Cataracs & Dev,edm
11/27/2010,1,Like A G6,Far*East Movement Featuring Cataracs & Dev,edm
12/4/2010,3,Like A G6,Far*East Movement Featuring Cataracs & Dev,edm
1/8/2011,15,Like A G6,Far*East Movement Featuring Cataracs & Dev,edm
1/15/2011,14,Like A G6,Far*East Movement Featuring Cataracs & Dev,edm
1/22/2011,19,Like A G6,Far*East Movement Featuring Cataracs & Dev,edm
1/29/2011,27,Like A G6,Far*East Movement Featuring Cataracs & Dev,edm
2/5/2011,29,Like A G6,Far*East Movement Featuring Cataracs & Dev,edm
12/18/2010,11,Like A G6,Far*East Movement Featuring Cataracs & Dev,edm
12/25/2010,12,Like A G6,Far*East Movement Featuring Cataracs & Dev,edm
11/20/2010,2,Like A G6,Far*East Movement Featuring Cataracs & Dev,edm
5/8/2010,27,Like A Prayer,Glee Cast Featuring Jonathan Groff,pop
1/13/2018,46,Like I Loved You,Brett Young,country
10/3/2015,45,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,pop
11/7/2015,18,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,pop
9/26/2015,50,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,pop
1/9/2016,10,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,pop
1/16/2016,10,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,pop
1/23/2016,10,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,pop
1/30/2016,9,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,pop
2/6/2016,11,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,pop
2/13/2016,15,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,pop
2/20/2016,20,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,pop
2/27/2016,27,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,pop
3/5/2016,29,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,pop
3/12/2016,31,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,pop
3/19/2016,37,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,pop
3/26/2016,42,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,pop
4/2/2016,46,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,pop
4/9/2016,41,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,pop
4/16/2016,46,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,pop
11/28/2015,9,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,pop
10/17/2015,33,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,pop
10/24/2015,28,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,pop
10/31/2015,24,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,pop
12/5/2015,11,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,pop
12/12/2015,8,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,pop
12/19/2015,9,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,pop
12/26/2015,10,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,pop
1/2/2016,10,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,pop
11/14/2015,13,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,pop
11/21/2015,10,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,pop
10/10/2015,41,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,pop
1/4/2020,44,Like It's Christmas,Jonas Brothers,pop
6/11/2011,20,Like My Mother Does,Lauren Alaina,country
